alert1_ip,alert2_ip,time_diff_minutes,threat_type,correlation_text,should_correlate
192.168.1.101,192.168.1.51,1,data_exfil,Alert streak: data_exfil detected at 192.168.1.101 and 192.168.1.51 in 5-min window,1
192.168.6.1,192.168.6.201,3,brute_force,Alert streak: brute_force detected at 192.168.6.1 and 192.168.6.201 in 5-min window,1
192.168.4.176,192.168.5.76,31,ddos,ddos attack from 192.168.4.176 unrelated to other incidents,0
192.168.2.126,192.168.9.151,93,data_exfil,Single point data_exfil detection at 192.168.2.126 independent,0
192.168.7.101,192.168.9.51,94,insider_threat,Isolated insider_threat from 192.168.7.101 not related to other activity,0
192.168.9.26,192.168.2.76,91,phishing,phishing attack from 192.168.9.26 unrelated to other incidents,0
192.168.3.76,192.168.3.26,5,malware,"bob at 192.168.3.76 attempted data access, then user1 at 192.168.3.26 accessed same resource",1
192.168.3.201,192.168.3.201,4,phishing,Multiple phishing attacks: 192.168.3.201 -> 192.168.3.201 with common pattern,1
192.168.7.51,192.168.8.226,67,ddos,Single user bob at 192.168.7.51 suspicious activity standalone,0
192.168.3.126,192.168.3.126,2,ddos,"user1 at 192.168.3.126 attempted data access, then alice at 192.168.3.126 accessed same resource",1
192.168.9.176,192.168.6.76,102,brute_force,Single point brute_force detection at 192.168.9.176 independent,0
192.168.8.126,192.168.7.101,53,phishing,Unique threat pattern at 192.168.8.126 no correlation,0
192.168.3.76,192.168.8.201,58,ransomware,Unique threat pattern at 192.168.3.76 no correlation,0
192.168.6.176,192.168.7.201,91,ransomware,Single user admin at 192.168.6.176 suspicious activity standalone,0
192.168.7.26,192.168.3.126,39,malware,malware attack from 192.168.7.26 unrelated to other incidents,0
192.168.9.201,192.168.9.26,5,insider_threat,"alice at 192.168.9.201 attempted data access, then alice at 192.168.9.26 accessed same resource",1
192.168.3.151,192.168.3.151,4,data_exfil,Multiple data_exfil attacks: 192.168.3.151 -> 192.168.3.151 with common pattern,1
192.168.7.101,192.168.7.226,4,ddos,Alert streak: ddos detected at 192.168.7.101 and 192.168.7.226 in 5-min window,1
192.168.4.226,192.168.4.76,1,insider_threat,Correlated threat: insider_threat activity from 192.168.4.226 and 192.168.4.76 same source network,1
192.168.8.76,192.168.5.26,53,data_exfil,Unique threat pattern at 192.168.8.76 no correlation,0
192.168.8.26,192.168.8.26,3,phishing,Alert streak: phishing detected at 192.168.8.26 and 192.168.8.26 in 5-min window,1
192.168.3.76,192.168.6.51,96,ransomware,ransomware attack from 192.168.3.76 unrelated to other incidents,0
192.168.7.176,192.168.7.151,2,malware,"eve at 192.168.7.176 attempted data access, then alice at 192.168.7.151 accessed same resource",1
192.168.8.26,192.168.8.176,1,brute_force,Multiple brute_force attacks: 192.168.8.26 -> 192.168.8.176 with common pattern,1
192.168.2.226,192.168.2.126,1,ddos,"eve at 192.168.2.226 attempted data access, then charlie at 192.168.2.126 accessed same resource",1
192.168.1.151,192.168.1.126,1,ddos,"user1 at 192.168.1.151 attempted data access, then user2 at 192.168.1.126 accessed same resource",1
192.168.8.76,192.168.8.51,1,data_exfil,Correlated threat: data_exfil activity from 192.168.8.76 and 192.168.8.51 same source network,1
192.168.1.201,192.168.1.26,3,malware,Multiple malware attacks: 192.168.1.201 -> 192.168.1.26 with common pattern,1
192.168.9.226,192.168.9.226,4,data_exfil,Multiple data_exfil attacks: 192.168.9.226 -> 192.168.9.226 with common pattern,1
192.168.2.176,192.168.4.26,84,insider_threat,Isolated insider_threat from 192.168.2.176 not related to other activity,0
192.168.7.101,192.168.4.101,33,malware,Single point malware detection at 192.168.7.101 independent,0
192.168.7.101,192.168.5.126,62,insider_threat,insider_threat attack from 192.168.7.101 unrelated to other incidents,0
192.168.8.101,192.168.8.126,1,ransomware,Correlated threat: ransomware activity from 192.168.8.101 and 192.168.8.126 same source network,1
192.168.8.201,192.168.8.126,2,malware,Correlated threat: malware activity from 192.168.8.201 and 192.168.8.126 same source network,1
192.168.1.76,192.168.1.151,5,brute_force,Alert streak: brute_force detected at 192.168.1.76 and 192.168.1.151 in 5-min window,1
192.168.2.176,192.168.2.51,3,ransomware,Alert streak: ransomware detected at 192.168.2.176 and 192.168.2.51 in 5-min window,1
192.168.7.176,192.168.7.176,3,insider_threat,Multiple insider_threat attacks: 192.168.7.176 -> 192.168.7.176 with common pattern,1
192.168.7.101,192.168.7.151,4,insider_threat,Alert streak: insider_threat detected at 192.168.7.101 and 192.168.7.151 in 5-min window,1
192.168.8.201,192.168.1.1,110,data_exfil,Single user eve at 192.168.8.201 suspicious activity standalone,0
192.168.3.101,192.168.4.26,97,ransomware,Single user admin at 192.168.3.101 suspicious activity standalone,0
192.168.7.176,192.168.5.126,36,insider_threat,Isolated insider_threat from 192.168.7.176 not related to other activity,0
192.168.1.126,192.168.1.176,1,ransomware,Failed login from 192.168.1.126 followed by failed login from 192.168.1.176 within 2 minutes,1
192.168.5.51,192.168.5.226,4,ddos,"eve at 192.168.5.51 attempted data access, then admin at 192.168.5.226 accessed same resource",1
192.168.1.51,192.168.2.101,93,data_exfil,Single point data_exfil detection at 192.168.1.51 independent,0
192.168.9.51,192.168.8.1,83,data_exfil,Single point data_exfil detection at 192.168.9.51 independent,0
192.168.2.151,192.168.3.51,109,ddos,Unique threat pattern at 192.168.2.151 no correlation,0
192.168.3.151,192.168.1.201,70,insider_threat,Single point insider_threat detection at 192.168.3.151 independent,0
192.168.6.151,192.168.6.176,3,ransomware,Failed login from 192.168.6.151 followed by failed login from 192.168.6.176 within 2 minutes,1
192.168.8.176,192.168.1.176,56,data_exfil,Unique threat pattern at 192.168.8.176 no correlation,0
192.168.2.26,192.168.2.126,4,malware,Alert streak: malware detected at 192.168.2.26 and 192.168.2.126 in 5-min window,1
192.168.6.76,192.168.6.201,1,brute_force,Alert streak: brute_force detected at 192.168.6.76 and 192.168.6.201 in 5-min window,1
192.168.9.76,192.168.9.51,5,data_exfil,Correlated threat: data_exfil activity from 192.168.9.76 and 192.168.9.51 same source network,1
192.168.5.1,192.168.7.51,36,ddos,Single point ddos detection at 192.168.5.1 independent,0
192.168.3.26,192.168.3.101,1,ransomware,Multiple ransomware attacks: 192.168.3.26 -> 192.168.3.101 with common pattern,1
192.168.2.26,192.168.2.51,3,brute_force,Alert streak: brute_force detected at 192.168.2.26 and 192.168.2.51 in 5-min window,1
192.168.9.101,192.168.9.151,4,insider_threat,Multiple insider_threat attacks: 192.168.9.101 -> 192.168.9.151 with common pattern,1
192.168.3.176,192.168.3.126,2,phishing,Multiple phishing attacks: 192.168.3.176 -> 192.168.3.126 with common pattern,1
192.168.6.26,192.168.4.126,99,ddos,Single point ddos detection at 192.168.6.26 independent,0
192.168.6.176,192.168.9.151,102,brute_force,brute_force attack from 192.168.6.176 unrelated to other incidents,0
192.168.5.126,192.168.4.201,118,insider_threat,Unique threat pattern at 192.168.5.126 no correlation,0
192.168.4.101,192.168.2.176,79,insider_threat,Single point insider_threat detection at 192.168.4.101 independent,0
192.168.5.1,192.168.6.101,100,malware,Isolated malware from 192.168.5.1 not related to other activity,0
192.168.9.176,192.168.3.176,62,brute_force,Single user eve at 192.168.9.176 suspicious activity standalone,0
192.168.2.226,192.168.5.126,63,malware,Isolated malware from 192.168.2.226 not related to other activity,0
192.168.2.201,192.168.2.26,4,ddos,Correlated threat: ddos activity from 192.168.2.201 and 192.168.2.26 same source network,1
192.168.5.126,192.168.5.26,3,ddos,Correlated threat: ddos activity from 192.168.5.126 and 192.168.5.26 same source network,1
192.168.4.126,192.168.4.201,5,phishing,Failed login from 192.168.4.126 followed by failed login from 192.168.4.201 within 2 minutes,1
192.168.6.201,192.168.2.51,54,brute_force,Single point brute_force detection at 192.168.6.201 independent,0
192.168.8.26,192.168.6.51,90,ddos,ddos attack from 192.168.8.26 unrelated to other incidents,0
192.168.1.51,192.168.1.151,5,phishing,Failed login from 192.168.1.51 followed by failed login from 192.168.1.151 within 2 minutes,1
192.168.9.51,192.168.9.176,3,phishing,"bob at 192.168.9.51 attempted data access, then user1 at 192.168.9.176 accessed same resource",1
192.168.5.26,192.168.5.151,4,ddos,"user1 at 192.168.5.26 attempted data access, then user2 at 192.168.5.151 accessed same resource",1
192.168.3.76,192.168.2.201,36,brute_force,Single user charlie at 192.168.3.76 suspicious activity standalone,0
192.168.1.176,192.168.8.76,46,brute_force,Single point brute_force detection at 192.168.1.176 independent,0
192.168.8.176,192.168.4.151,86,phishing,Isolated phishing from 192.168.8.176 not related to other activity,0
192.168.7.201,192.168.8.151,45,ddos,Single point ddos detection at 192.168.7.201 independent,0
192.168.5.26,192.168.7.201,79,data_exfil,data_exfil attack from 192.168.5.26 unrelated to other incidents,0
192.168.9.226,192.168.9.51,1,phishing,"admin at 192.168.9.226 attempted data access, then bob at 192.168.9.51 accessed same resource",1
192.168.6.51,192.168.6.201,2,data_exfil,Multiple data_exfil attacks: 192.168.6.51 -> 192.168.6.201 with common pattern,1
192.168.2.76,192.168.2.126,5,brute_force,Correlated threat: brute_force activity from 192.168.2.76 and 192.168.2.126 same source network,1
192.168.6.226,192.168.8.76,90,ransomware,Unique threat pattern at 192.168.6.226 no correlation,0
192.168.4.226,192.168.5.101,72,data_exfil,data_exfil attack from 192.168.4.226 unrelated to other incidents,0
192.168.8.51,192.168.8.1,2,data_exfil,"user1 at 192.168.8.51 attempted data access, then alice at 192.168.8.1 accessed same resource",1
192.168.7.126,192.168.8.1,38,phishing,Single user charlie at 192.168.7.126 suspicious activity standalone,0
192.168.3.76,192.168.3.76,1,malware,Correlated threat: malware activity from 192.168.3.76 and 192.168.3.76 same source network,1
192.168.3.1,192.168.2.51,57,malware,Isolated malware from 192.168.3.1 not related to other activity,0
192.168.4.126,192.168.2.201,89,insider_threat,Isolated insider_threat from 192.168.4.126 not related to other activity,0
192.168.6.51,192.168.6.26,2,ddos,"alice at 192.168.6.51 attempted data access, then admin at 192.168.6.26 accessed same resource",1
192.168.5.201,192.168.2.201,89,ransomware,Single point ransomware detection at 192.168.5.201 independent,0
192.168.7.1,192.168.7.26,2,insider_threat,Alert streak: insider_threat detected at 192.168.7.1 and 192.168.7.26 in 5-min window,1
192.168.5.226,192.168.5.1,5,ddos,"user2 at 192.168.5.226 attempted data access, then eve at 192.168.5.1 accessed same resource",1
192.168.3.126,192.168.3.1,4,data_exfil,Failed login from 192.168.3.126 followed by failed login from 192.168.3.1 within 2 minutes,1
192.168.8.176,192.168.8.51,2,phishing,"charlie at 192.168.8.176 attempted data access, then charlie at 192.168.8.51 accessed same resource",1
192.168.7.1,192.168.7.51,2,phishing,Alert streak: phishing detected at 192.168.7.1 and 192.168.7.51 in 5-min window,1
192.168.4.26,192.168.6.51,39,brute_force,Single point brute_force detection at 192.168.4.26 independent,0
192.168.9.176,192.168.7.201,117,data_exfil,data_exfil attack from 192.168.9.176 unrelated to other incidents,0
192.168.6.151,192.168.7.201,101,insider_threat,Single user alice at 192.168.6.151 suspicious activity standalone,0
192.168.7.126,192.168.6.76,39,ddos,Single point ddos detection at 192.168.7.126 independent,0
192.168.3.126,192.168.9.51,64,ransomware,ransomware attack from 192.168.3.126 unrelated to other incidents,0
192.168.5.201,192.168.7.226,82,data_exfil,data_exfil attack from 192.168.5.201 unrelated to other incidents,0
192.168.4.76,192.168.4.51,4,brute_force,Correlated threat: brute_force activity from 192.168.4.76 and 192.168.4.51 same source network,1
192.168.8.26,192.168.5.151,37,data_exfil,Unique threat pattern at 192.168.8.26 no correlation,0
192.168.3.26,192.168.9.101,30,ransomware,ransomware attack from 192.168.3.26 unrelated to other incidents,0
192.168.5.151,192.168.5.101,2,malware,Multiple malware attacks: 192.168.5.151 -> 192.168.5.101 with common pattern,1
192.168.5.1,192.168.5.151,2,ransomware,Failed login from 192.168.5.1 followed by failed login from 192.168.5.151 within 2 minutes,1
192.168.2.76,192.168.4.51,97,brute_force,Single point brute_force detection at 192.168.2.76 independent,0
192.168.3.1,192.168.3.226,4,ransomware,Alert streak: ransomware detected at 192.168.3.1 and 192.168.3.226 in 5-min window,1
192.168.1.26,192.168.2.51,54,brute_force,Isolated brute_force from 192.168.1.26 not related to other activity,0
192.168.7.51,192.168.4.51,87,ransomware,ransomware attack from 192.168.7.51 unrelated to other incidents,0
192.168.3.176,192.168.1.176,78,insider_threat,Single point insider_threat detection at 192.168.3.176 independent,0
192.168.4.176,192.168.4.176,5,ransomware,Failed login from 192.168.4.176 followed by failed login from 192.168.4.176 within 2 minutes,1
192.168.8.1,192.168.3.176,105,data_exfil,Single user charlie at 192.168.8.1 suspicious activity standalone,0
192.168.6.226,192.168.7.201,48,brute_force,brute_force attack from 192.168.6.226 unrelated to other incidents,0
192.168.9.101,192.168.6.101,113,brute_force,Single user david at 192.168.9.101 suspicious activity standalone,0
192.168.5.201,192.168.8.126,67,insider_threat,Unique threat pattern at 192.168.5.201 no correlation,0
192.168.5.1,192.168.4.176,43,malware,Unique threat pattern at 192.168.5.1 no correlation,0
192.168.7.126,192.168.7.26,1,brute_force,Failed login from 192.168.7.126 followed by failed login from 192.168.7.26 within 2 minutes,1
192.168.6.101,192.168.7.176,40,phishing,Isolated phishing from 192.168.6.101 not related to other activity,0
192.168.5.101,192.168.6.201,94,insider_threat,Isolated insider_threat from 192.168.5.101 not related to other activity,0
192.168.8.151,192.168.9.76,109,brute_force,Unique threat pattern at 192.168.8.151 no correlation,0
192.168.1.201,192.168.1.226,1,brute_force,Correlated threat: brute_force activity from 192.168.1.201 and 192.168.1.226 same source network,1
192.168.8.126,192.168.2.1,103,malware,malware attack from 192.168.8.126 unrelated to other incidents,0
192.168.1.1,192.168.7.126,31,phishing,Unique threat pattern at 192.168.1.1 no correlation,0
192.168.7.176,192.168.7.226,3,insider_threat,Correlated threat: insider_threat activity from 192.168.7.176 and 192.168.7.226 same source network,1
192.168.6.51,192.168.6.226,1,brute_force,Multiple brute_force attacks: 192.168.6.51 -> 192.168.6.226 with common pattern,1
192.168.5.101,192.168.5.76,3,data_exfil,Multiple data_exfil attacks: 192.168.5.101 -> 192.168.5.76 with common pattern,1
192.168.9.26,192.168.9.1,1,data_exfil,Alert streak: data_exfil detected at 192.168.9.26 and 192.168.9.1 in 5-min window,1
192.168.9.151,192.168.9.151,4,insider_threat,Correlated threat: insider_threat activity from 192.168.9.151 and 192.168.9.151 same source network,1
192.168.4.151,192.168.4.26,5,phishing,"user2 at 192.168.4.151 attempted data access, then user1 at 192.168.4.26 accessed same resource",1
192.168.5.126,192.168.1.76,74,data_exfil,Isolated data_exfil from 192.168.5.126 not related to other activity,0
192.168.3.151,192.168.7.101,84,ransomware,Single user eve at 192.168.3.151 suspicious activity standalone,0
192.168.2.226,192.168.8.151,70,brute_force,Single point brute_force detection at 192.168.2.226 independent,0
